_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,this_document_is,orig__golden,current_document,description,id,iteration,query,query_id,this_document_is_gold,this_document_is_gold_reason,username
2108274778,1/20/2019 17:53:10,false,4445728009,,1/20/2019 17:52:26,false,elite,1.0,44076036,CAN,NL,Gander,99.242.136.30,valid,,"
 How can you spend less money on your wedding, save it for better things, and still have a chic and high-end wedding?
Here are some tips:
1.	Invite 100 guests instead of 150 (save on everything). Do the math: If your wedding comes to $100 per person for food and drink, cutting your list from 150 to 100 saves $5,000.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Make the ceremony less formal, go for a casual brunch or barbecue instead of a sit-down dinner
3.	Keep the wedding invitations simple, because all the top-quality and fancy invitations increase the price.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Choose one fabulous element and keep all the rest simple
The important thing is not only impressing your guests, but also to make them happy and comfortable, and to do that you don't have to pay a lot of money, just keep it simple and elegant.
",I'm looking for information on planning and budgeting for a wedding.,,2019-01-20-00-01-27-433243,wedding budget calculator,018_0,,,dummy_doc_018_3
2108274778,1/20/2019 17:53:31,false,4445728618,,1/20/2019 17:52:24,false,instagc,1.0,43951421,GBR,"","",85.255.234.124,valid,,"
 How can you spend less money on your wedding, save it for better things, and still have a chic and high-end wedding?
Here are some tips:
1.	Invite 100 guests instead of 150 (save on everything). Do the math: If your wedding comes to $100 per person for food and drink, cutting your list from 150 to 100 saves $5,000.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Make the ceremony less formal, go for a casual brunch or barbecue instead of a sit-down dinner
3.	Keep the wedding invitations simple, because all the top-quality and fancy invitations increase the price.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Choose one fabulous element and keep all the rest simple
The important thing is not only impressing your guests, but also to make them happy and comfortable, and to do that you don't have to pay a lot of money, just keep it simple and elegant.
",I'm looking for information on planning and budgeting for a wedding.,,2019-01-20-00-01-27-433243,wedding budget calculator,018_0,,,dummy_doc_018_3
2108274778,1/20/2019 17:54:12,false,4445730045,,1/20/2019 17:53:31,false,elite,1.0,44761387,USA,CA,Los Angeles,216.144.237.75,valid,,"
 How can you spend less money on your wedding, save it for better things, and still have a chic and high-end wedding?
Here are some tips:
1.	Invite 100 guests instead of 150 (save on everything). Do the math: If your wedding comes to $100 per person for food and drink, cutting your list from 150 to 100 saves $5,000.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Make the ceremony less formal, go for a casual brunch or barbecue instead of a sit-down dinner
3.	Keep the wedding invitations simple, because all the top-quality and fancy invitations increase the price.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Choose one fabulous element and keep all the rest simple
The important thing is not only impressing your guests, but also to make them happy and comfortable, and to do that you don't have to pay a lot of money, just keep it simple and elegant.
",I'm looking for information on planning and budgeting for a wedding.,,2019-01-20-00-01-27-433243,wedding budget calculator,018_0,,,dummy_doc_018_3
2108274778,1/20/2019 17:54:49,false,4445731283,,1/20/2019 17:54:26,false,elite,1.0,44634108,USA,CA,Los Angeles,216.144.237.75,valid,,"
 How can you spend less money on your wedding, save it for better things, and still have a chic and high-end wedding?
Here are some tips:
1.	Invite 100 guests instead of 150 (save on everything). Do the math: If your wedding comes to $100 per person for food and drink, cutting your list from 150 to 100 saves $5,000.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Make the ceremony less formal, go for a casual brunch or barbecue instead of a sit-down dinner
3.	Keep the wedding invitations simple, because all the top-quality and fancy invitations increase the price.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Choose one fabulous element and keep all the rest simple
The important thing is not only impressing your guests, but also to make them happy and comfortable, and to do that you don't have to pay a lot of money, just keep it simple and elegant.
",I'm looking for information on planning and budgeting for a wedding.,,2019-01-20-00-01-27-433243,wedding budget calculator,018_0,,,dummy_doc_018_3
2108274778,1/20/2019 17:57:30,false,4445736422,,1/20/2019 17:53:24,false,clixsense,0.8571,6564167,USA,CA,Los Angeles,173.196.214.237,valid,,"
 How can you spend less money on your wedding, save it for better things, and still have a chic and high-end wedding?
Here are some tips:
1.	Invite 100 guests instead of 150 (save on everything). Do the math: If your wedding comes to $100 per person for food and drink, cutting your list from 150 to 100 saves $5,000.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Make the ceremony less formal, go for a casual brunch or barbecue instead of a sit-down dinner
3.	Keep the wedding invitations simple, because all the top-quality and fancy invitations increase the price.
Not everyone sets a clear and strict wedding budget total and sticks to it, and that is okay.	Choose one fabulous element and keep all the rest simple
The important thing is not only impressing your guests, but also to make them happy and comfortable, and to do that you don't have to pay a lot of money, just keep it simple and elegant.
",I'm looking for information on planning and budgeting for a wedding.,,2019-01-20-00-01-27-433243,wedding budget calculator,018_0,,,dummy_doc_018_3
2108274779,1/20/2019 17:50:41,false,4445723348,,1/20/2019 17:50:28,false,elite,1.0,44185272,USA,CA,Los Angeles,216.144.237.75,valid,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. The Federal Department of Housing and Urban Development (HUD) and State or local governments often develop such housing programs. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_1
2108274779,1/20/2019 17:51:14,false,4445724335,,1/20/2019 17:50:36,false,prodege,1.0,11521789,USA,CA,San Diego,70.95.137.197,keywordstuffed,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. The Federal Department of Housing and Urban Development (HUD) and State or local governments often develop such housing programs. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_1
2108274779,1/20/2019 17:52:25,false,4445726589,,1/20/2019 17:50:58,false,elite,1.0,44076036,CAN,NL,Gander,99.242.136.30,keywordstuffed,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. The Federal Department of Housing and Urban Development (HUD) and State or local governments often develop such housing programs. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_1
2108274779,1/20/2019 17:52:54,false,4445727569,,1/20/2019 17:51:51,false,neodev,1.0,44931457,USA,"","",12.164.246.120,valid,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. The Federal Department of Housing and Urban Development (HUD) and State or local governments often develop such housing programs. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_1
2108274779,1/20/2019 17:53:23,false,4445728386,,1/20/2019 17:51:59,false,clixsense,0.8571,6564167,USA,CA,Los Angeles,173.196.214.237,keywordstuffed,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. The Federal Department of Housing and Urban Development (HUD) and State or local governments often develop such housing programs. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_1
2108274780,1/20/2019 17:42:50,false,4445708762,,1/20/2019 17:41:15,false,clixsense,0.875,25295869,USA,MD,Annapolis,68.134.215.227,valid,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. Long term care insurance cover costs associated with a long term illness or disability. A number of these facilities offer help with meals and tasks such as housekeeping, shopping, and laundry. Long term care insurance cover costs associated with a long term illness or disability. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_2,,,dummy_doc_177_1
2108274780,1/20/2019 17:50:23,false,4445722904,,1/20/2019 17:50:07,false,elite,1.0,44185272,USA,CA,Los Angeles,216.144.237.75,valid,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. Long term care insurance cover costs associated with a long term illness or disability. A number of these facilities offer help with meals and tasks such as housekeeping, shopping, and laundry. Long term care insurance cover costs associated with a long term illness or disability. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_2,,,dummy_doc_177_1
2108274780,1/20/2019 17:50:34,false,4445723146,,1/20/2019 17:49:49,false,prodege,1.0,11521789,USA,CA,San Diego,70.95.137.197,keywordstuffed,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. Long term care insurance cover costs associated with a long term illness or disability. A number of these facilities offer help with meals and tasks such as housekeeping, shopping, and laundry. Long term care insurance cover costs associated with a long term illness or disability. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_2,,,dummy_doc_177_1
2108274780,1/20/2019 17:51:47,false,4445725430,,1/20/2019 17:50:44,false,neodev,1.0,44931457,USA,"","",12.164.246.120,valid,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. Long term care insurance cover costs associated with a long term illness or disability. A number of these facilities offer help with meals and tasks such as housekeeping, shopping, and laundry. Long term care insurance cover costs associated with a long term illness or disability. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_2,,,dummy_doc_177_1
2108274780,1/20/2019 17:55:52,false,4445733372,,1/20/2019 17:50:35,false,elite,0.8333,45027153,USA,IL,Chicago,192.80.185.229,valid,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. Long term care insurance cover costs associated with a long term illness or disability. A number of these facilities offer help with meals and tasks such as housekeeping, shopping, and laundry. Long term care insurance cover costs associated with a long term illness or disability. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_2,,,dummy_doc_177_1
2108274781,1/20/2019 17:50:41,false,4445723350,,1/20/2019 17:50:28,false,elite,1.0,44185272,USA,CA,Los Angeles,216.144.237.75,valid,,"
Unlike traditional health insurance, long-term care insurance (LTC or LTCI) is designed to cover long-term services and supports, including personal and custodial care in a variety of settings such as your home, a community organization, or other facility. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Therefore its best to find the best long term care health insurance early.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_3
2108274781,1/20/2019 17:51:14,false,4445724337,,1/20/2019 17:50:36,false,prodege,1.0,11521789,USA,CA,San Diego,70.95.137.197,keywordstuffed,,"
Unlike traditional health insurance, long-term care insurance (LTC or LTCI) is designed to cover long-term services and supports, including personal and custodial care in a variety of settings such as your home, a community organization, or other facility. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Therefore its best to find the best long term care health insurance early.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_3
2108274781,1/20/2019 17:52:25,false,4445726592,,1/20/2019 17:50:58,false,elite,1.0,44076036,CAN,NL,Gander,99.242.136.30,keywordstuffed,,"
Unlike traditional health insurance, long-term care insurance (LTC or LTCI) is designed to cover long-term services and supports, including personal and custodial care in a variety of settings such as your home, a community organization, or other facility. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Therefore its best to find the best long term care health insurance early.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_3
2108274781,1/20/2019 17:52:54,false,4445727572,,1/20/2019 17:51:51,false,neodev,1.0,44931457,USA,"","",12.164.246.120,valid,,"
Unlike traditional health insurance, long-term care insurance (LTC or LTCI) is designed to cover long-term services and supports, including personal and custodial care in a variety of settings such as your home, a community organization, or other facility. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Therefore its best to find the best long term care health insurance early.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_3
2108274781,1/20/2019 17:53:23,false,4445728393,,1/20/2019 17:51:59,false,clixsense,0.8571,6564167,USA,CA,Los Angeles,173.196.214.237,valid,,"
Unlike traditional health insurance, long-term care insurance (LTC or LTCI) is designed to cover long-term services and supports, including personal and custodial care in a variety of settings such as your home, a community organization, or other facility. Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada that helps pay for the costs associated with long term care. Therefore its best to find the best long term care health insurance early.
", What are the different types of long term care insurance policies?,,2019-01-20-00-01-27-433243,best long term care insurance,177_0,,,dummy_doc_177_3
2108274782,1/20/2019 17:50:41,false,4445723356,,1/20/2019 17:50:28,false,elite,1.0,44185272,USA,CA,Los Angeles,216.144.237.75,valid,,"
   Barbados is the eastern-most Caribbean island. Barbados is seen by most scientists as geologically unique as it was formed as a result of an amalgamation of two land masses over a period of many years. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. In 1536 Portuguese explorer Pedro a Campos discovered Barbados claiming that the island was uninhabited and that there was no sign of Amerindian life on the island.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_0,,,dummy_doc_167_2
2108274782,1/20/2019 17:51:14,false,4445724338,,1/20/2019 17:50:36,false,prodege,1.0,11521789,USA,CA,San Diego,70.95.137.197,keywordstuffed,,"
   Barbados is the eastern-most Caribbean island. Barbados is seen by most scientists as geologically unique as it was formed as a result of an amalgamation of two land masses over a period of many years. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. In 1536 Portuguese explorer Pedro a Campos discovered Barbados claiming that the island was uninhabited and that there was no sign of Amerindian life on the island.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_0,,,dummy_doc_167_2
2108274782,1/20/2019 17:52:25,false,4445726581,,1/20/2019 17:50:58,false,elite,1.0,44076036,CAN,NL,Gander,99.242.136.30,keywordstuffed,,"
   Barbados is the eastern-most Caribbean island. Barbados is seen by most scientists as geologically unique as it was formed as a result of an amalgamation of two land masses over a period of many years. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. In 1536 Portuguese explorer Pedro a Campos discovered Barbados claiming that the island was uninhabited and that there was no sign of Amerindian life on the island.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_0,,,dummy_doc_167_2
2108274782,1/20/2019 17:52:54,false,4445727566,,1/20/2019 17:51:51,false,neodev,1.0,44931457,USA,"","",12.164.246.120,valid,,"
   Barbados is the eastern-most Caribbean island. Barbados is seen by most scientists as geologically unique as it was formed as a result of an amalgamation of two land masses over a period of many years. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. In 1536 Portuguese explorer Pedro a Campos discovered Barbados claiming that the island was uninhabited and that there was no sign of Amerindian life on the island.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_0,,,dummy_doc_167_2
2108274782,1/20/2019 17:53:23,false,4445728388,,1/20/2019 17:51:59,false,clixsense,0.8571,6564167,USA,CA,Los Angeles,173.196.214.237,valid,,"
   Barbados is the eastern-most Caribbean island. Barbados is seen by most scientists as geologically unique as it was formed as a result of an amalgamation of two land masses over a period of many years. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. In 1536 Portuguese explorer Pedro a Campos discovered Barbados claiming that the island was uninhabited and that there was no sign of Amerindian life on the island.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_0,,,dummy_doc_167_2
2108274783,1/20/2019 16:54:49,false,4445612524,,1/20/2019 16:54:27,false,elite,0.875,43825820,GBR,N1,Cannock,79.66.67.246,valid,,"
   Barbados is the eastern-most Caribbean island. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_2,,,dummy_doc_167_2
2108274783,1/20/2019 16:57:04,false,4445616862,,1/20/2019 16:56:11,false,elite,1.0,44321205,USA,NY,Rochester,216.126.193.3,valid,,"
   Barbados is the eastern-most Caribbean island. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_2,,,dummy_doc_167_2
2108274783,1/20/2019 17:05:34,false,4445632928,,1/20/2019 17:03:42,false,elite,0.875,45026820,USA,NM,Albuquerque,207.188.179.76,keywordstuffed,,"
   Barbados is the eastern-most Caribbean island. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_2,,,dummy_doc_167_2
2108274783,1/20/2019 17:07:35,false,4445636678,,1/20/2019 17:06:32,false,instagc,1.0,44197246,GBR,E4,Maldon,86.143.239.200,valid,,"
   Barbados is the eastern-most Caribbean island. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_2,,,dummy_doc_167_2
2108274783,1/20/2019 17:09:22,false,4445639654,,1/20/2019 17:06:13,false,clixsense,1.0,35849301,USA,NY,New York,142.255.55.251,valid,,"
   Barbados is the eastern-most Caribbean island. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,,2019-01-20-00-01-27-433243,barbados,167_2,,,dummy_doc_167_2
2108274784,1/20/2019 16:54:49,false,4445612522,,1/20/2019 16:54:27,false,elite,0.875,43825820,GBR,N1,Cannock,79.66.67.246,valid,,"
 Guide to Horse Hoof Problems:
Horses like many other from the Equidae family such as donkeys, zebras have evolved into having hooves.
The hoof is the tip of a toe of an ungulate mammal, strengthened by a thick horny (keratin) covering. The hoof consists of a hard or rubbery sole, and a hard wall formed by a thick nail rolled around it's tip.
If your horse has weak hoof walls consider trying one of the many feed supplements that claim to benefit hoof growth. Hooves grow continuously, and are constantly worn down by use.
Nowadays horses have to carry heavy work load, work on abrasive footing or work long hours all on theirs feet.
an important recommendation is to go for a good farrier which is a specialist in equine hoof care, who's work consist of trimming and balancing of horses' hooves and the placing of shoes on their hooves.

","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-20-00-01-27-433243,horse hooves,051_0,,,dummy_doc_051_1
2108274784,1/20/2019 16:57:04,false,4445616864,,1/20/2019 16:56:11,false,elite,1.0,44321205,USA,NY,Rochester,216.126.193.3,valid,,"
 Guide to Horse Hoof Problems:
Horses like many other from the Equidae family such as donkeys, zebras have evolved into having hooves.
The hoof is the tip of a toe of an ungulate mammal, strengthened by a thick horny (keratin) covering. The hoof consists of a hard or rubbery sole, and a hard wall formed by a thick nail rolled around it's tip.
If your horse has weak hoof walls consider trying one of the many feed supplements that claim to benefit hoof growth. Hooves grow continuously, and are constantly worn down by use.
Nowadays horses have to carry heavy work load, work on abrasive footing or work long hours all on theirs feet.
an important recommendation is to go for a good farrier which is a specialist in equine hoof care, who's work consist of trimming and balancing of horses' hooves and the placing of shoes on their hooves.

","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-20-00-01-27-433243,horse hooves,051_0,,,dummy_doc_051_1
2108274784,1/20/2019 17:05:34,false,4445632925,,1/20/2019 17:03:42,false,elite,0.875,45026820,USA,NM,Albuquerque,207.188.179.76,valid,,"
 Guide to Horse Hoof Problems:
Horses like many other from the Equidae family such as donkeys, zebras have evolved into having hooves.
The hoof is the tip of a toe of an ungulate mammal, strengthened by a thick horny (keratin) covering. The hoof consists of a hard or rubbery sole, and a hard wall formed by a thick nail rolled around it's tip.
If your horse has weak hoof walls consider trying one of the many feed supplements that claim to benefit hoof growth. Hooves grow continuously, and are constantly worn down by use.
Nowadays horses have to carry heavy work load, work on abrasive footing or work long hours all on theirs feet.
an important recommendation is to go for a good farrier which is a specialist in equine hoof care, who's work consist of trimming and balancing of horses' hooves and the placing of shoes on their hooves.

","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-20-00-01-27-433243,horse hooves,051_0,,,dummy_doc_051_1
2108274784,1/20/2019 17:07:35,false,4445636666,,1/20/2019 17:06:32,false,instagc,1.0,44197246,GBR,E4,Maldon,86.143.239.200,valid,,"
 Guide to Horse Hoof Problems:
Horses like many other from the Equidae family such as donkeys, zebras have evolved into having hooves.
The hoof is the tip of a toe of an ungulate mammal, strengthened by a thick horny (keratin) covering. The hoof consists of a hard or rubbery sole, and a hard wall formed by a thick nail rolled around it's tip.
If your horse has weak hoof walls consider trying one of the many feed supplements that claim to benefit hoof growth. Hooves grow continuously, and are constantly worn down by use.
Nowadays horses have to carry heavy work load, work on abrasive footing or work long hours all on theirs feet.
an important recommendation is to go for a good farrier which is a specialist in equine hoof care, who's work consist of trimming and balancing of horses' hooves and the placing of shoes on their hooves.

","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-20-00-01-27-433243,horse hooves,051_0,,,dummy_doc_051_1
2108274784,1/20/2019 17:09:22,false,4445639652,,1/20/2019 17:06:13,false,clixsense,1.0,35849301,USA,NY,New York,142.255.55.251,valid,,"
 Guide to Horse Hoof Problems:
Horses like many other from the Equidae family such as donkeys, zebras have evolved into having hooves.
The hoof is the tip of a toe of an ungulate mammal, strengthened by a thick horny (keratin) covering. The hoof consists of a hard or rubbery sole, and a hard wall formed by a thick nail rolled around it's tip.
If your horse has weak hoof walls consider trying one of the many feed supplements that claim to benefit hoof growth. Hooves grow continuously, and are constantly worn down by use.
Nowadays horses have to carry heavy work load, work on abrasive footing or work long hours all on theirs feet.
an important recommendation is to go for a good farrier which is a specialist in equine hoof care, who's work consist of trimming and balancing of horses' hooves and the placing of shoes on their hooves.

","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-20-00-01-27-433243,horse hooves,051_0,,,dummy_doc_051_1
2108274785,1/20/2019 16:54:26,false,4445611765,,1/20/2019 16:53:48,false,elite,0.875,43825820,GBR,N1,Cannock,79.66.67.246,valid,,"
The elliptical trainer (also called cross-trainer) is a workout equipment that you can find at the gym, which simulates stair climbing walking or running offering non-impact cardiovascular workout.
Most elliptical trainers work the user's upper and lower body providing various workout options.
There are two types of elliptical trainers: reardrive and front drive.
The reardrive simulates jogging or walking and the person working out tends to be better centered on rear wheel drive ellipticals. Elliptical trainers offer a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user.
Elliptical trainers offer a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. The flywheel is located in the front of the machine, the person working out feels like leaning forward a little. The units may be noisier but usually less expensive which influences the buyer’s choice when it comes to choosing between the two.
",Find information about elliptical trainer machines.,,2019-01-20-00-01-27-433243,elliptical trainer,033_0,,,dummy_doc_033_2
